train_period,val_period,ticker,date,exit_date,exdate,strike,r_long,r_hat,delta_long,delta_short,signal,signal_num,entry_premium,exit_premium,entry_date,trade_profit,trade_cost,trade_return,strike_key,call_exit_premium,put_exit_premium
2023-01 -> 2023-06,2023-07,TSLA,2023-07-13,2023-07-24,2023-08-11,280.0,-0.2974777448071217,-0.0991572933829622,0.3048709603342104,0.0946151256209618,short,-1,33.7,23.675,2023-07-13,10.025000000000002,33.7,0.2974777448071217,280.0,6.7,16.975
2023-01 -> 2023-06,2023-07,PLTR,2023-07-13,2023-07-24,2023-08-11,16.5,-0.0626057529610829,-0.1087373832305803,0.3048709603342104,0.0946151256209618,short,-1,2.955,2.77,2023-07-13,0.185,2.955,0.0626057529610829,16.5,1.315,1.455
2023-01 -> 2023-06,2023-07,AAPL,2023-07-13,2023-07-24,2023-08-11,190.0,-0.0455696202531644,-0.135478958906796,0.3048709603342104,0.0946151256209618,short,-1,9.875,9.425,2023-07-13,0.4499999999999993,9.875,0.0455696202531644,190.0,6.25,3.175
2023-01 -> 2023-06,2023-07,NIO,2023-07-13,2023-07-24,2023-08-11,11.0,-0.0838323353293412,-0.1021697903530521,0.3048709603342104,0.0946151256209618,short,-1,1.67,1.53,2023-07-13,0.1399999999999999,1.67,0.0838323353293412,11.0,1.135,0.395
2023-01 -> 2023-06,2023-07,TSLA,2023-07-14,2023-07-25,2023-08-11,280.0,-0.3065217391304348,-0.1983454597499613,0.3048709603342104,0.0946151256209618,short,-1,34.5,23.925,2023-07-14,10.575,34.5,0.3065217391304348,280.0,5.0,18.925
2023-01 -> 2023-06,2023-07,BABA,2023-07-14,2023-07-25,2023-08-11,95.0,-0.1344086021505376,-0.1249098683045766,0.3048709603342104,0.0946151256209618,short,-1,9.3,8.05,2023-07-14,1.25,9.3,0.1344086021505376,95.0,4.175000000000001,3.875
2023-01 -> 2023-06,2023-07,GOOGL,2023-07-14,2023-07-25,2023-08-18,125.0,-0.0289473684210526,-0.1387643300252917,0.3048709603342104,0.0946151256209618,short,-1,9.5,9.225,2023-07-14,0.2750000000000003,9.5,0.0289473684210526,125.0,3.475,5.75
2023-01 -> 2023-06,2023-07,PLTR,2023-07-14,2023-07-25,2023-08-11,16.5,-0.0315236427320489,-0.1329678497080891,0.3048709603342104,0.0946151256209618,short,-1,2.8549999999999995,2.7649999999999997,2023-07-14,0.0899999999999998,2.8549999999999995,0.0315236427320489,16.5,1.4449999999999998,1.32
2023-01 -> 2023-06,2023-07,MSFT,2023-07-14,2023-07-25,2023-08-18,345.0,0.0448979591836733,-0.0960574784133108,0.3048709603342104,0.0946151256209618,short,-1,24.5,25.6,2023-07-14,-1.099999999999998,24.5,-0.0448979591836733,345.0,16.275,9.325
2023-01 -> 2023-06,2023-07,NFLX,2023-07-14,2023-07-25,2023-08-18,440.0,-0.4024570024570025,-0.1523174822529506,0.3048709603342104,0.0946151256209618,short,-1,50.875,30.4,2023-07-14,20.475,50.875,0.4024570024570025,440.0,9.825,20.575
2023-01 -> 2023-06,2023-07,NVDA,2023-07-14,2023-07-25,2023-08-18,45.5,-0.1435950413223139,-0.2138148176069337,0.3048709603342104,0.0946151256209618,short,-1,48.4,41.45,2023-07-14,6.949999999999996,48.4,0.1435950413223139,45.5,,
2023-01 -> 2023-06,2023-07,INTC,2023-07-14,2023-07-25,2023-08-18,33.0,-0.0221238938053096,-0.2257300979366663,0.3048709603342104,0.0946151256209618,short,-1,3.39,3.3150000000000004,2023-07-14,0.0749999999999997,3.39,0.0221238938053096,33.0,2.2,1.1150000000000002
2023-01 -> 2023-06,2023-07,TSLA,2023-07-14,2023-07-25,2023-08-18,280.0,-0.2737617135207495,-0.1694824569788016,0.3048709603342104,0.0946151256209618,short,-1,37.349999999999994,27.125,2023-07-14,10.224999999999994,37.349999999999994,0.2737617135207495,280.0,6.75,20.375
2023-01 -> 2023-06,2023-07,SOFI,2023-07-14,2023-07-25,2023-08-18,9.0,-0.0677966101694915,-0.0948664132170259,0.3048709603342104,0.0946151256209618,short,-1,1.77,1.65,2023-07-14,0.1200000000000001,1.77,0.0677966101694915,9.0,1.005,0.645
2023-01 -> 2023-06,2023-07,AMZN,2023-07-14,2023-07-25,2023-08-18,135.0,0.0118343195266272,-0.2784638220862324,0.3048709603342104,0.0946151256209618,short,-1,12.675,12.825,2023-07-14,-0.1500000000000003,12.675,-0.0118343195266272,135.0,3.725,9.100000000000001
2023-01 -> 2023-06,2023-07,AAPL,2023-07-14,2023-07-25,2023-08-18,190.0,-0.0048192771084338,-0.1877332451337197,0.3048709603342104,0.0946151256209618,short,-1,10.375,10.325,2023-07-14,0.0500000000000007,10.375,0.0048192771084338,190.0,7.3,3.025
2023-01 -> 2023-06,2023-07,AAPL,2023-07-14,2023-07-25,2023-08-11,190.0,-0.0138461538461538,-0.1629879827534915,0.3048709603342104,0.0946151256209618,short,-1,9.75,9.615,2023-07-14,0.1349999999999998,9.75,0.0138461538461538,190.0,6.9,2.715
2023-01 -> 2023-06,2023-07,AMZN,2023-07-17,2023-07-26,2023-08-18,135.0,0.0239043824701192,-0.0986984883942703,0.3048709603342104,0.0946151256209618,short,-1,12.55,12.849999999999998,2023-07-17,-0.2999999999999971,12.55,-0.0239043824701192,135.0,3.2,9.649999999999999
2023-01 -> 2023-06,2023-07,META,2023-07-17,2023-07-26,2023-08-18,310.0,-0.0125523012552298,0.4172848518610129,0.3048709603342104,0.0946151256209618,long,1,35.849999999999994,35.400000000000006,2023-07-17,-0.4499999999999886,35.849999999999994,-0.0125523012552298,310.0,12.425,22.975
2023-01 -> 2023-06,2023-07,NVDA,2023-07-17,2023-07-26,2023-08-18,46.5,-0.1724313326551373,-0.1090778130381025,0.3048709603342104,0.0946151256209618,short,-1,49.15,40.675,2023-07-17,8.475000000000001,49.15,0.1724313326551373,46.5,,
2023-01 -> 2023-06,2023-07,TSLA,2023-07-17,2023-07-26,2023-08-18,290.0,-0.1827956989247312,-0.1666814962625755,0.3048709603342104,0.0946151256209618,short,-1,39.525000000000006,32.300000000000004,2023-07-17,7.225000000000001,39.525000000000006,0.1827956989247312,290.0,3.5999999999999996,28.700000000000003
2023-01 -> 2023-06,2023-07,AMD,2023-07-17,2023-07-26,2023-08-18,120.0,0.0516695957820739,0.3085557871406301,0.3048709603342104,0.0946151256209618,long,1,14.225,14.96,2023-07-17,0.7350000000000012,14.225,0.0516695957820739,120.0,2.6100000000000003,12.350000000000001
2023-01 -> 2023-06,2023-07,F,2023-07-17,2023-07-26,2023-08-18,14.0,-0.1097046413502108,-0.1787349306239323,0.3048709603342104,0.0946151256209618,short,-1,1.185,1.0550000000000002,2023-07-17,0.1299999999999999,1.185,0.1097046413502108,14.0,0.385,0.67
2023-01 -> 2023-06,2023-07,COIN,2023-07-17,2023-07-26,2023-08-18,105.0,-0.2303771661569827,-0.144273809915144,0.3048709603342104,0.0946151256209618,short,-1,24.525,18.875,2023-07-17,5.649999999999999,24.525,0.2303771661569826,105.0,6.925000000000001,11.95
2023-01 -> 2023-06,2023-07,F,2023-07-18,2023-07-27,2023-08-18,14.0,-0.0344827586206896,-0.1270079695156311,0.3048709603342104,0.0946151256209618,short,-1,1.16,1.12,2023-07-18,0.0399999999999998,1.16,0.0344827586206894,14.0,0.46499999999999997,0.655
2023-01 -> 2023-06,2023-07,TSLA,2023-07-18,2023-07-27,2023-08-18,295.0,0.0564037854889587,-0.2262417769092711,0.3048709603342104,0.0946151256209618,short,-1,39.625,41.85999999999999,2023-07-18,-2.2349999999999923,39.625,-0.0564037854889587,295.0,1.635,40.224999999999994
2023-01 -> 2023-06,2023-07,AAPL,2023-07-18,2023-07-27,2023-08-18,195.0,-0.0748129675810473,-0.1501563188456205,0.3048709603342104,0.0946151256209618,short,-1,10.025,9.275,2023-07-18,0.75,10.025,0.0748129675810473,195.0,4.025,5.25
2023-01 -> 2023-06,2023-07,INTC,2023-07-18,2023-07-27,2023-08-18,35.0,-0.0572625698324022,-0.1210897083515912,0.3048709603342104,0.0946151256209618,short,-1,3.58,3.375,2023-07-18,0.205,3.58,0.0572625698324022,35.0,1.4849999999999999,1.89
2023-01 -> 2023-06,2023-07,GOOGL,2023-07-18,2023-07-27,2023-08-18,125.0,-0.2036553524804178,-0.1214155394706646,0.3048709603342104,0.0946151256209618,short,-1,9.575,7.625,2023-07-18,1.9499999999999993,9.575,0.2036553524804177,125.0,6.3,1.3250000000000002
2023-01 -> 2023-06,2023-07,AVGO,2023-07-18,2023-07-27,2023-08-18,90.0,-0.185064935064935,0.3804946646903269,0.3048709603342104,0.0946151256209618,long,1,61.6,50.2,2023-07-18,-11.4,61.6,-0.185064935064935,90.0,,
2023-01 -> 2023-06,2023-07,AMZN,2023-07-18,2023-07-27,2023-08-18,135.0,-0.0194174757281553,-0.2128626517125905,0.3048709603342104,0.0946151256209618,short,-1,12.875,12.625,2023-07-18,0.25,12.875,0.0194174757281553,135.0,3.125,9.5
2023-01 -> 2023-06,2023-07,META,2023-07-18,2023-07-27,2023-08-18,310.0,-0.4254143646408841,0.5253501293789739,0.3048709603342104,0.0946151256209618,long,1,36.2,20.799999999999997,2023-07-18,-15.400000000000006,36.2,-0.4254143646408841,310.0,11.774999999999999,9.024999999999999
2023-01 -> 2023-06,2023-07,RIVN,2023-07-19,2023-07-28,2023-08-18,25.0,-0.0598205383848456,-0.2052010996570486,0.3048709603342104,0.0946151256209618,short,-1,5.015000000000001,4.715,2023-07-19,0.3000000000000007,5.015000000000001,0.0598205383848456,25.0,3.375,1.34
2023-01 -> 2023-06,2023-07,COIN,2023-07-19,2023-07-28,2023-08-18,110.0,-0.106060606060606,-0.1515372754472256,0.3048709603342104,0.0946151256209618,short,-1,24.75,22.125,2023-07-19,2.625,24.75,0.106060606060606,110.0,3.5999999999999996,18.525
2023-01 -> 2023-06,2023-07,TSLA,2023-07-19,2023-07-28,2023-08-18,290.0,-0.2435567010309278,-0.0973205532301207,0.3048709603342104,0.0946151256209618,short,-1,38.8,29.35,2023-07-19,9.45,38.8,0.2435567010309278,290.0,3.275,26.075
2023-01 -> 2023-06,2023-07,GOOGL,2023-07-19,2023-07-28,2023-08-18,120.0,0.366412213740458,0.330522558878996,0.3048709603342104,0.0946151256209618,long,1,9.825,13.425,2023-07-19,3.5999999999999996,9.825,0.366412213740458,120.0,13.2,0.225
2023-01 -> 2023-06,2023-07,AMZN,2023-07-19,2023-07-28,2023-08-18,135.0,-0.1361867704280157,-0.1609438757546214,0.3048709603342104,0.0946151256209618,short,-1,12.85,11.1,2023-07-19,1.75,12.85,0.1361867704280155,135.0,4.3,6.8
2023-01 -> 2023-06,2023-07,F,2023-07-19,2023-07-28,2023-08-18,14.0,-0.1447368421052631,-0.145931230423123,0.3048709603342104,0.0946151256209618,short,-1,1.14,0.975,2023-07-19,0.1649999999999999,1.14,0.1447368421052631,14.0,0.125,0.85
2023-01 -> 2023-06,2023-07,AAPL,2023-07-19,2023-07-28,2023-08-18,195.0,-0.1560283687943262,-0.1420490240058942,0.3048709603342104,0.0946151256209618,short,-1,10.575,8.925,2023-07-19,1.6499999999999986,10.575,0.1560283687943261,195.0,4.95,3.975
2023-01 -> 2023-06,2023-07,NFLX,2023-07-20,2023-07-31,2023-08-18,435.0,-0.277490774907749,0.4782291750121998,0.3048709603342104,0.0946151256209618,long,1,33.875,24.475,2023-07-20,-9.4,33.875,-0.277490774907749,435.0,14.6,9.875
2023-01 -> 2023-06,2023-07,AMZN,2023-07-20,2023-07-31,2023-08-18,130.0,-0.121031746031746,-0.2827486734607572,0.3048709603342104,0.0946151256209618,short,-1,12.6,11.075,2023-07-20,1.5250000000000004,12.6,0.121031746031746,130.0,7.5,3.575
2023-01 -> 2023-06,2023-07,RIVN,2023-07-20,2023-07-31,2023-08-18,25.0,-0.0665399239543725,-0.1218597943026116,0.3048709603342104,0.0946151256209618,short,-1,5.26,4.91,2023-07-20,0.3499999999999996,5.26,0.0665399239543725,25.0,3.825,1.085
2023-01 -> 2023-06,2023-07,AAPL,2023-07-20,2023-07-31,2023-08-18,195.0,-0.1411483253588516,-0.190078106505086,0.3048709603342104,0.0946151256209618,short,-1,10.45,8.975,2023-07-20,1.4749999999999996,10.45,0.1411483253588516,195.0,5.25,3.725
2023-01 -> 2023-06,2023-07,AMD,2023-07-20,2023-07-31,2023-08-18,110.0,-0.0727969348659004,-0.2258947286915432,0.3048709603342104,0.0946151256209618,short,-1,13.05,12.1,2023-07-20,0.9500000000000012,13.05,0.0727969348659004,110.0,8.325,3.775
2023-01 -> 2023-06,2023-07,COIN,2023-07-20,2023-07-31,2023-08-18,100.0,-0.2353603603603602,-0.1738934009104087,0.3048709603342104,0.0946151256209618,short,-1,22.2,16.975,2023-07-20,5.224999999999998,22.2,0.2353603603603602,100.0,7.8,9.175
2023-01 -> 2023-06,2023-07,F,2023-07-20,2023-07-31,2023-08-18,14.0,-0.1306306306306305,-0.2440254977369104,0.3048709603342104,0.0946151256209618,short,-1,1.11,0.965,2023-07-20,0.1450000000000001,1.11,0.1306306306306307,14.0,0.095,0.87
2023-01 -> 2023-06,2023-07,AAPL,2023-07-21,2023-08-01,2023-08-25,190.0,0.0099999999999999,-0.1299603134628632,0.3048709603342104,0.0946151256209618,short,-1,11.0,11.11,2023-07-21,-0.1099999999999994,11.0,-0.0099999999999999,190.0,8.625,2.4850000000000003
2023-01 -> 2023-06,2023-07,PLTR,2023-07-21,2023-08-01,2023-08-18,16.0,0.5616666666666665,-0.1265480987147788,0.3048709603342104,0.0946151256209618,short,-1,3.0,4.685,2023-07-21,-1.6849999999999996,3.0,-0.5616666666666665,16.0,4.35,0.335
2023-01 -> 2023-06,2023-07,TSLA,2023-07-21,2023-08-01,2023-08-25,260.0,-0.2220353238015138,-0.1201299821660745,0.3048709603342104,0.0946151256209618,short,-1,29.725,23.125,2023-07-21,6.600000000000001,29.725,0.2220353238015139,260.0,12.675,10.45
2023-01 -> 2023-06,2023-07,RIVN,2023-07-21,2023-08-01,2023-08-18,25.0,-0.0439223697650663,-0.2161880537190508,0.3048709603342104,0.0946151256209618,short,-1,4.895,4.68,2023-07-21,0.2149999999999998,4.895,0.0439223697650663,25.0,3.5,1.18
2023-01 -> 2023-06,2023-07,SOFI,2023-07-21,2023-08-01,2023-08-18,9.0,-0.052325581395349,-0.1425127144191301,0.3048709603342104,0.0946151256209618,short,-1,1.7200000000000002,1.63,2023-07-21,0.0900000000000003,1.7200000000000002,0.052325581395349,9.0,1.51,0.12
2023-01 -> 2023-06,2023-07,AAPL,2023-07-21,2023-08-01,2023-08-18,190.0,-0.0034063260340629,-0.2297097266901654,0.3048709603342104,0.0946151256209618,short,-1,10.275,10.240000000000002,2023-07-21,0.0349999999999983,10.275,0.0034063260340631,190.0,8.100000000000001,2.1399999999999997
2023-01 -> 2023-06,2023-07,AMZN,2023-07-21,2023-08-01,2023-08-18,130.0,-0.1014492753623188,-0.2150975537087791,0.3048709603342104,0.0946151256209618,short,-1,12.075,10.85,2023-07-21,1.2249999999999996,12.075,0.1014492753623188,130.0,6.475,4.375
2023-01 -> 2023-06,2023-07,AMZN,2023-07-21,2023-08-01,2023-08-25,130.0,-0.0787401574803149,-0.140757553127465,0.3048709603342104,0.0946151256209618,short,-1,12.7,11.7,2023-07-21,1.0,12.7,0.0787401574803149,130.0,6.95,4.75
2023-01 -> 2023-06,2023-07,GOOGL,2023-07-21,2023-08-01,2023-08-18,120.0,0.3345945945945944,-0.1393815275373951,0.3048709603342104,0.0946151256209618,short,-1,9.25,12.345,2023-07-21,-3.094999999999999,9.25,-0.3345945945945944,120.0,12.149999999999999,0.195
2023-01 -> 2023-06,2023-07,INTC,2023-07-21,2023-08-01,2023-08-18,34.0,-0.2340425531914893,-0.1486237322773904,0.3048709603342104,0.0946151256209618,short,-1,3.29,2.52,2023-07-21,0.77,3.29,0.2340425531914893,34.0,2.145,0.375
2023-01 -> 2023-06,2023-07,MARA,2023-07-21,2023-08-01,2023-08-18,17.0,-0.1802631578947367,-0.1322275732905194,0.3048709603342104,0.0946151256209618,short,-1,3.8,3.115,2023-07-21,0.6849999999999996,3.8,0.1802631578947367,17.0,1.47,1.645
2023-01 -> 2023-06,2023-07,MARA,2023-07-21,2023-08-01,2023-08-25,17.0,-0.1461988304093568,-0.1304883844258502,0.3048709603342104,0.0946151256209618,short,-1,4.275,3.65,2023-07-21,0.6250000000000004,4.275,0.1461988304093568,17.0,1.725,1.9249999999999998
2023-01 -> 2023-06,2023-07,GOOGL,2023-07-21,2023-08-01,2023-08-25,120.0,0.3099744245524298,-0.1055238429532347,0.3048709603342104,0.0946151256209618,short,-1,9.775,12.805,2023-07-21,-3.0299999999999994,9.775,-0.3099744245524296,120.0,12.45,0.355
2023-01 -> 2023-06,2023-07,INTC,2023-07-21,2023-08-01,2023-08-25,34.0,-0.19,-0.1098727329241788,0.3048709603342104,0.0946151256209618,short,-1,3.5,2.835,2023-07-21,0.665,3.5,0.19,34.0,2.32,0.515
2023-01 -> 2023-06,2023-07,F,2023-07-21,2023-08-01,2023-08-18,14.0,-0.2465753424657534,-0.1526274024271462,0.3048709603342104,0.0946151256209618,short,-1,1.095,0.825,2023-07-21,0.27,1.095,0.2465753424657534,14.0,0.125,0.7
2023-01 -> 2023-06,2023-07,AAPL,2023-07-24,2023-08-02,2023-08-25,195.0,-0.0144578313253012,-0.1910897700065976,0.3048709603342104,0.0946151256209618,short,-1,10.375,10.225,2023-07-24,0.1500000000000003,10.375,0.0144578313253012,195.0,4.225,6.0
2023-01 -> 2023-06,2023-07,NVDA,2023-07-24,2023-08-02,2023-08-25,44.5,-0.0413548641197321,0.4354645956320696,0.3048709603342104,0.0946151256209618,long,1,63.475,60.85,2023-07-24,-2.625,63.475,-0.0413548641197321,44.5,,
2023-01 -> 2023-06,2023-07,TSLA,2023-07-24,2023-08-02,2023-08-25,270.0,-0.0833333333333333,-0.1075967311979654,0.3048709603342104,0.0946151256209618,short,-1,28.5,26.125,2023-07-24,2.375,28.5,0.0833333333333333,270.0,5.8,20.325
2023-01 -> 2023-06,2023-07,PLTR,2023-07-24,2023-08-02,2023-08-25,16.5,0.2815999999999999,-0.1273714494713716,0.3048709603342104,0.0946151256209618,short,-1,3.125,4.005,2023-07-24,-0.8799999999999999,3.125,-0.2815999999999999,16.5,3.25,0.755
2023-01 -> 2023-06,2023-07,META,2023-07-24,2023-08-02,2023-08-25,290.0,-0.1064748201438848,0.5868105277100837,0.3048709603342104,0.0946151256209618,long,1,34.75,31.05,2023-07-24,-3.6999999999999993,34.75,-0.1064748201438848,290.0,28.5,2.55
2023-01 -> 2023-06,2023-07,AAPL,2023-07-25,2023-08-03,2023-08-25,195.0,0.0195121951219511,-0.1336608080375824,0.3048709603342104,0.0946151256209618,short,-1,10.25,10.45,2023-07-25,-0.1999999999999993,10.25,-0.0195121951219511,195.0,3.7,6.75
2023-01 -> 2023-06,2023-07,PLTR,2023-07-25,2023-08-03,2023-08-25,16.5,0.20414673046252,-0.2575645203545894,0.3048709603342104,0.0946151256209618,short,-1,3.135,3.775,2023-07-25,-0.6400000000000001,3.135,-0.20414673046252,16.5,3.05,0.725
2023-01 -> 2023-06,2023-07,NVDA,2023-07-25,2023-08-03,2023-08-25,45.5,-0.0792496171516081,0.32801666165465,0.3048709603342104,0.0946151256209618,long,1,65.30000000000001,60.125,2023-07-25,-5.175000000000011,65.30000000000001,-0.0792496171516081,45.5,,
2023-01 -> 2023-06,2023-07,NIO,2023-07-25,2023-08-03,2023-08-25,12.0,0.8925000000000001,-0.1278212696918226,0.3048709603342104,0.0946151256209618,short,-1,2.0,3.785,2023-07-25,-1.785,2.0,-0.8925000000000001,12.0,3.6500000000000004,0.135
2023-01 -> 2023-06,2023-07,SOFI,2023-07-25,2023-08-03,2023-08-25,9.5,-0.2507042253521126,-0.1361146484623824,0.3048709603342104,0.0946151256209618,short,-1,1.775,1.33,2023-07-25,0.4449999999999998,1.775,0.2507042253521126,9.5,0.965,0.365
2023-01 -> 2023-06,2023-07,F,2023-07-26,2023-08-04,2023-08-25,13.5,-0.224669603524229,0.3763895104289574,0.3048709603342104,0.0946151256209618,long,1,1.135,0.88,2023-07-26,-0.255,1.135,-0.224669603524229,13.5,0.14500000000000002,0.735
2023-01 -> 2023-06,2023-07,COIN,2023-07-26,2023-08-04,2023-08-25,100.0,-0.1229611041405269,-0.1867880770235067,0.3048709603342104,0.0946151256209618,short,-1,19.925,17.475,2023-07-26,2.4499999999999993,19.925,0.1229611041405269,100.0,2.45,15.025
2023-01 -> 2023-06,2023-07,MSFT,2023-07-26,2023-08-04,2023-08-25,340.0,-0.0106241699867197,-0.1194031362302509,0.3048709603342104,0.0946151256209618,short,-1,18.825,18.625,2023-07-26,0.1999999999999993,18.825,0.0106241699867197,340.0,3.325,15.3
2023-01 -> 2023-06,2023-07,PLTR,2023-07-26,2023-08-04,2023-08-25,16.5,0.1400329489291597,-0.2948326035221674,0.3048709603342104,0.0946151256209618,short,-1,3.035,3.46,2023-07-26,-0.4249999999999998,3.035,-0.1400329489291597,16.5,2.5949999999999998,0.865
2023-01 -> 2023-06,2023-07,MARA,2023-07-26,2023-08-04,2023-08-25,17.0,-0.2017114914425427,-0.1704368737387768,0.3048709603342104,0.0946151256209618,short,-1,4.09,3.265,2023-07-26,0.8249999999999997,4.09,0.2017114914425427,17.0,1.0550000000000002,2.21
2023-01 -> 2023-06,2023-07,META,2023-07-26,2023-08-04,2023-08-25,300.0,-0.3825174825174824,0.3399719148380072,0.3048709603342104,0.0946151256209618,long,1,35.75,22.075000000000003,2023-07-26,-13.674999999999995,35.75,-0.3825174825174824,300.0,16.675,5.4
2023-01 -> 2023-06,2023-07,AMD,2023-07-26,2023-08-04,2023-08-25,110.0,-0.1648183556405354,-0.1535342451543953,0.3048709603342104,0.0946151256209618,short,-1,13.075,10.919999999999998,2023-07-26,2.155000000000001,13.075,0.1648183556405354,110.0,8.524999999999999,2.395
2023-01 -> 2023-06,2023-07,MSFT,2023-07-27,2023-08-07,2023-08-25,330.0,-0.2398921832884095,-0.1086607695462774,0.3048709603342104,0.0946151256209618,short,-1,18.549999999999997,14.1,2023-07-27,4.449999999999996,18.549999999999997,0.2398921832884095,330.0,7.325,6.775
2023-01 -> 2023-06,2023-07,RIVN,2023-07-27,2023-08-07,2023-08-25,26.0,-0.0694864048338368,-0.1203079090740482,0.3048709603342104,0.0946151256209618,short,-1,4.965,4.62,2023-07-27,0.3449999999999997,4.965,0.0694864048338368,26.0,1.47,3.1500000000000004
2023-01 -> 2023-06,2023-07,MARA,2023-07-27,2023-08-07,2023-08-25,16.0,-0.2264150943396227,-0.1216186999905623,0.3048709603342104,0.0946151256209618,short,-1,3.71,2.8699999999999997,2023-07-27,0.8400000000000003,3.71,0.2264150943396227,16.0,0.965,1.9049999999999998
2023-01 -> 2023-06,2023-07,AAPL,2023-07-27,2023-08-07,2023-08-25,195.0,0.6246305418719212,-0.1793610990073735,0.3048709603342104,0.0946151256209618,short,-1,10.15,16.49,2023-07-27,-6.339999999999998,10.15,-0.624630541871921,195.0,0.215,16.275
2023-01 -> 2023-06,2023-07,AMZN,2023-07-27,2023-08-07,2023-08-25,128.0,0.3084745762711864,-0.1057992593677071,0.3048709603342104,0.0946151256209618,short,-1,11.8,15.44,2023-07-27,-3.640000000000001,11.8,-0.3084745762711864,128.0,15.05,0.39
2023-01 -> 2023-06,2023-07,PLTR,2023-07-27,2023-08-07,2023-08-25,16.0,0.1438127090301002,-0.2444676426905253,0.3048709603342104,0.0946151256209618,short,-1,2.99,3.42,2023-07-27,-0.4299999999999997,2.99,-0.1438127090301002,16.0,2.69,0.73
2023-01 -> 2023-06,2023-07,INTC,2023-07-27,2023-08-07,2023-08-25,35.0,-0.421636615811373,-0.0967342292176863,0.3048709603342104,0.0946151256209618,short,-1,3.604999999999999,2.085,2023-07-27,1.5199999999999991,3.604999999999999,0.4216366158113729,35.0,1.2,0.885
2023-01 -> 2023-06,2023-07,RIVN,2023-07-28,2023-08-08,2023-09-01,27.0,-0.0568285976168653,-0.1850136481505074,0.3048709603342104,0.0946151256209618,short,-1,5.455,5.145,2023-07-28,0.3100000000000005,5.455,0.0568285976168653,27.0,1.545,3.5999999999999996
2023-01 -> 2023-06,2023-07,NFLX,2023-07-28,2023-08-08,2023-08-25,425.0,-0.0416666666666665,0.3753401342264543,0.3048709603342104,0.0946151256209618,long,1,28.799999999999997,27.6,2023-07-28,-1.1999999999999955,28.799999999999997,-0.0416666666666665,425.0,21.125,6.475
2023-01 -> 2023-06,2023-07,MSFT,2023-07-28,2023-08-08,2023-08-25,340.0,0.0429394812680113,-0.189169588594942,0.3048709603342104,0.0946151256209618,short,-1,17.35,18.095,2023-07-28,-0.7449999999999974,17.35,-0.0429394812680113,340.0,2.27,15.825
2023-01 -> 2023-06,2023-07,AMZN,2023-07-28,2023-08-08,2023-09-01,132.0,-0.0653144016227178,-0.1381622506015104,0.3048709603342104,0.0946151256209618,short,-1,12.325,11.52,2023-07-28,0.8049999999999979,12.325,0.0653144016227178,132.0,10.05,1.47
2023-01 -> 2023-06,2023-07,AMD,2023-07-28,2023-08-08,2023-09-01,113.0,-0.2535460992907802,-0.1270957053454124,0.3048709603342104,0.0946151256209618,short,-1,14.1,10.525,2023-07-28,3.5749999999999993,14.1,0.2535460992907801,113.0,5.65,4.875
2023-01 -> 2023-06,2023-07,AAPL,2023-07-28,2023-08-08,2023-09-01,195.0,0.4482598607888633,-0.2329629829846752,0.3048709603342104,0.0946151256209618,short,-1,10.775,15.605,2023-07-28,-4.83,10.775,-0.4482598607888631,195.0,0.355,15.25
2023-01 -> 2023-06,2023-07,AAPL,2023-07-28,2023-08-08,2023-08-25,195.0,0.5625316455696202,-0.1653950942285789,0.3048709603342104,0.0946151256209618,short,-1,9.875,15.43,2023-07-28,-5.555,9.875,-0.5625316455696202,195.0,0.20500000000000002,15.225
2023-01 -> 2023-06,2023-07,NFLX,2023-07-28,2023-08-08,2023-09-01,425.0,-0.013036809815951,0.4066126159068792,0.3048709603342104,0.0946151256209618,long,1,32.6,32.175,2023-07-28,-0.4250000000000042,32.6,-0.013036809815951,425.0,23.675,8.5
2023-01 -> 2023-06,2023-07,AMZN,2023-07-31,2023-08-09,2023-09-01,134.0,-0.2443548387096772,-0.1409278354878482,0.3048709603342104,0.0946151256209618,short,-1,12.4,9.37,2023-07-31,3.0299999999999994,12.4,0.2443548387096773,134.0,6.9,2.47
2023-01 -> 2023-06,2023-07,AAPL,2023-07-31,2023-08-09,2023-09-01,195.0,0.6023148148148146,-0.1768599659024115,0.3048709603342104,0.0946151256209618,short,-1,10.8,17.305,2023-07-31,-6.504999999999999,10.8,-0.6023148148148146,195.0,0.255,17.05
2023-01 -> 2023-07,2023-08,MSFT,2023-08-01,2023-08-10,2023-09-01,335.0,-0.0173102529960052,-0.0234312710265151,0.3531935357660852,0.0121790874402098,short,-1,18.775,18.45,2023-08-01,0.3249999999999993,18.775,0.0173102529960052,335.0,3.45,15.0
2023-01 -> 2023-07,2023-08,F,2023-08-01,2023-08-10,2023-09-01,13.5,0.647398843930636,-0.1398703044106548,0.3531935357660852,0.0121790874402098,short,-1,0.865,1.425,2023-08-01,-0.56,0.865,-0.647398843930636,13.5,0.055,1.37
2023-01 -> 2023-07,2023-08,NVDA,2023-08-01,2023-08-10,2023-09-01,46.5,0.0604001510003775,-0.1251160447631476,0.3531935357660852,0.0121790874402098,short,-1,66.225,70.225,2023-08-01,-4.0,66.225,-0.0604001510003775,46.5,,
