ticker,date,exit_date,exdate,strike,strike_key,signal,alpha_call,alpha_put,call_entry_premium,put_entry_premium,call_exit_premium,put_exit_premium,weighted_entry,weighted_exit,trade_profit_w,trade_return_w
INTC,2023-07-06,2023-07-17,2023-08-04,32.0,32.0,short,0.7620309803202878,0.23796901967971218,1.6099999999999999,1.57,3.02,0.635,3.1799999999999997,4.851561731694952,-1.6715617316949523,-0.5256483433002995
SOFI,2023-07-06,2023-07-17,2023-08-04,8.0,8.0,short,0.24691136578635214,0.7530886342136478,0.79,0.64,1.74,0.235,1.4300000000000002,1.17310740642893,0.2568925935710702,0.1796451703294197
AAPL,2023-07-07,2023-07-18,2023-08-04,190.0,190.0,short,0.8821869402209844,0.11781305977901557,5.65,4.125,6.7,2.5949999999999998,9.775,10.95042723638812,-1.1754272363881189,-0.12024831062794054
INTC,2023-07-07,2023-07-18,2023-08-04,32.0,32.0,short,0.732734908250602,0.26726509174939805,1.475,1.5750000000000002,3.1500000000000004,0.555,3.0500000000000003,5.059958631300311,-2.0099586313003104,-0.659002829934528
NIO,2023-07-07,2023-07-18,2023-08-04,10.0,10.0,short,0.7839721990701174,0.2160278009298826,0.73,0.715,0.865,0.4,1.4449999999999998,1.5169726654547313,-0.07197266545473147,-0.049808072979052924
PLTR,2023-07-07,2023-07-18,2023-08-04,15.5,15.5,short,0.44527310184725666,0.5547268981527433,0.9299999999999999,1.06,2.755,0.175,1.99,2.807181533351406,-0.8171815333514061,-0.4106439866087468
SOFI,2023-07-07,2023-07-18,2023-08-04,8.0,8.0,short,0.6584964046033001,0.34150359539669994,0.725,0.645,1.82,0.215,1.37,2.420635977858105,-1.050635977858105,-0.7668875750789086
AAPL,2023-07-10,2023-07-19,2023-08-11,190.0,190.0,short,0.9799510191343158,0.020048980865684185,4.875,5.625,8.45,2.7199999999999998,10.5,17.93690390709325,-7.436903907093249,-0.7082765625803095
AMZN,2023-07-12,2023-07-21,2023-08-11,131.0,131.0,short,0.9198902272611652,0.0801097727388348,5.95,5.65,5.425000000000001,6.05,11.600000000000001,10.724254561494995,0.8757454385050067,0.0754952964228454
SOFI,2023-07-12,2023-07-21,2023-08-11,9.0,9.0,short,0.3103529996554381,0.6896470003445618,0.955,0.725,1.04,0.585,1.68,1.5026757110307756,0.17732428896922436,0.1055501720054907
AAPL,2023-07-13,2023-07-24,2023-08-11,190.0,190.0,short,0.9386381927757543,0.06136180722424567,5.6,4.275,6.25,3.175,9.875,10.794955720072409,-0.9199557200724087,-0.09316007291872493
NIO,2023-07-13,2023-07-24,2023-08-11,11.0,11.0,short,0.050218701696759266,0.9497812983032408,0.735,0.935,1.135,0.395,1.67,0.7995844988475579,0.870415501152442,0.52120688691763
PLTR,2023-07-13,2023-07-24,2023-08-11,16.5,16.5,short,0.16414495028203074,0.8358550497179693,1.65,1.3050000000000002,1.315,1.455,2.955,3.1404229819897815,-0.18542298198978147,-0.06274889407437613
TSLA,2023-07-13,2023-07-24,2023-08-11,280.0,280.0,short,0.16800442963282702,0.831995570367173,16.225,17.475,6.7,16.975,33.7,29.57399145929823,4.126008540701772,0.12243348785465198
AAPL,2023-07-14,2023-07-25,2023-08-11,190.0,190.0,short,0.867963697387146,0.13203630261285404,5.45,4.3,6.9,2.715,9.75,11.52700502906306,-1.7770050290630603,-0.1822569260577498
AAPL,2023-07-14,2023-07-25,2023-08-11,190.0,190.0,short,0.867963697387146,0.13203630261285404,5.45,4.3,6.9,2.715,9.75,11.52700502906306,-1.7770050290630603,-0.1822569260577498
AAPL,2023-07-14,2023-07-25,2023-08-18,190.0,190.0,short,0.879620076595096,0.120379923404904,5.775,4.6,7.3,3.025,10.375,12.35728471818687,-1.98228471818687,-0.19106358729512
AAPL,2023-07-14,2023-07-25,2023-08-18,190.0,190.0,short,0.879620076595096,0.120379923404904,5.775,4.6,7.3,3.025,10.375,12.35728471818687,-1.98228471818687,-0.19106358729512
AMZN,2023-07-14,2023-07-25,2023-08-18,135.0,135.0,short,0.18982527770117127,0.8101747222988287,6.425000000000001,6.25,3.725,9.100000000000001,12.675,16.34655127377494,-3.671551273774938,-0.28966873954831857
BABA,2023-07-14,2023-07-25,2023-08-11,95.0,95.0,short,0.40217743168819453,0.5978225683118055,4.625,4.675,4.175000000000001,3.875,9.3,7.984682722732891,1.31531727726711,0.1414319652975387
GOOGL,2023-07-14,2023-07-25,2023-08-18,125.0,125.0,short,0.8849577652723511,0.11504223472764885,5.225,4.275,3.475,5.75,9.5,7.061308172811428,2.4386918271885722,0.25670440286195495
INTC,2023-07-14,2023-07-25,2023-08-18,33.0,33.0,short,0.2861476610517063,0.7138523389482937,1.775,1.6150000000000002,2.2,1.1150000000000002,3.39,2.873049789779964,0.5169502102200361,0.1524926873805416
MSFT,2023-07-14,2023-07-25,2023-08-18,345.0,345.0,short,0.19995995852433204,0.800040041475668,12.725000000000001,11.774999999999999,16.275,9.325,24.5,21.788384670953874,2.7116153290461256,0.11067817669576023
NFLX,2023-07-14,2023-07-25,2023-08-18,440.0,440.0,short,0.24105177141798403,0.7589482285820159,27.1,23.775,9.825,20.575,50.875,37.860658813143125,13.014341186856875,0.2558101461790049
PLTR,2023-07-14,2023-07-25,2023-08-11,16.5,16.5,short,0.5325459911418672,0.4674540088581328,1.4049999999999998,1.45,1.4449999999999998,1.32,2.8549999999999995,2.778633837454151,0.07636616254584849,0.026748218054587918
SOFI,2023-07-14,2023-07-25,2023-08-18,9.0,9.0,short,0.02537327917357891,0.9746267208264211,0.94,0.83,1.005,0.645,1.77,1.3885976723118032,0.3814023276881968,0.21548154106677786
TSLA,2023-07-14,2023-07-25,2023-08-11,280.0,280.0,short,0.3282108760621704,0.6717891239378295,18.275,16.225,5.0,18.925,34.5,30.13158364891504,4.36841635108496,0.12662076379956405
TSLA,2023-07-14,2023-07-25,2023-08-11,280.0,280.0,short,0.3282108760621704,0.6717891239378295,18.275,16.225,5.0,18.925,34.5,30.13158364891504,4.36841635108496,0.12662076379956405
TSLA,2023-07-14,2023-07-25,2023-08-18,280.0,280.0,short,0.1034892688484946,0.8965107311515054,19.825,17.525,6.75,20.375,37.349999999999994,40.24617770215438,-2.8961777021543824,-0.07754157167749352
TSLA,2023-07-14,2023-07-25,2023-08-18,280.0,280.0,short,0.1034892688484946,0.8965107311515054,19.825,17.525,6.75,20.375,37.349999999999994,40.24617770215438,-2.8961777021543824,-0.07754157167749352
AMD,2023-07-17,2023-07-26,2023-08-18,120.0,120.0,long,0.06430007406744372,0.9356999259325562,6.574999999999999,7.65,2.6100000000000003,12.350000000000001,14.225,21.851005860719553,7.6260058607195536,0.5360988302790547
AMZN,2023-07-17,2023-07-26,2023-08-18,135.0,135.0,short,0.28961894150278744,0.7103810584972126,5.8,6.75,3.2,9.649999999999999,12.55,14.750913208324198,-2.200913208324197,-0.17537157038439816
COIN,2023-07-17,2023-07-26,2023-08-18,105.0,105.0,short,0.6467083704026211,0.3532916295973789,12.55,11.975000000000001,6.925000000000001,11.95,24.525000000000002,17.398111268407106,7.126888731592896,0.29059689017708035
F,2023-07-17,2023-07-26,2023-08-18,14.0,14.0,short,0.881659186017747,0.11834081398225305,0.605,0.58,0.385,0.67,1.185,0.8268454689221458,0.3581545310778542,0.30224011061422296
META,2023-07-17,2023-07-26,2023-08-18,310.0,310.0,long,0.12153342774484496,0.878466572255155,18.825,17.025,12.425,22.975,35.849999999999994,45.375118244313086,9.525118244313092,0.2656936748762369
TSLA,2023-07-17,2023-07-26,2023-08-18,290.0,290.0,short,0.15941082890991634,0.8405891710900837,20.55,18.975,3.5999999999999996,28.700000000000003,39.525000000000006,51.356055782761445,-11.831055782761439,-0.2993309495954823
AAPL,2023-07-18,2023-07-27,2023-08-18,195.0,195.0,short,0.8149654271136464,0.1850345728863536,4.625,5.4,4.025,5.25,10.025,8.913577434200164,1.1114225657998364,0.11086509384537022
AMZN,2023-07-18,2023-07-27,2023-08-18,135.0,135.0,short,0.5617604444435482,0.4382395555564518,5.625,7.25,3.125,9.5,12.875,11.411551159863967,1.4634488401360333,0.11366592933095404
F,2023-07-18,2023-07-27,2023-08-18,14.0,14.0,short,0.8039591300187596,0.19604086998124037,0.61,0.55,0.46499999999999997,0.655,1.1600000000000001,0.9817322963929382,0.1782677036070619,0.15367905483367403
GOOGL,2023-07-18,2023-07-27,2023-08-18,125.0,125.0,short,0.8367730292656752,0.1632269707343248,4.425000000000001,5.15,6.3,1.3250000000000002,9.575000000000001,11.809165014294676,-2.2341650142946747,-0.2333331607618459
INTC,2023-07-18,2023-07-27,2023-08-18,35.0,35.0,short,0.07724065408160678,0.9227593459183933,1.585,1.995,1.4849999999999999,1.89,3.58,3.3886865586714983,0.1913134413285018,0.05343950875097816
META,2023-07-18,2023-07-27,2023-08-18,310.0,310.0,long,0.04152353343505619,0.9584764665649438,19.75,16.45,11.774999999999999,9.024999999999999,36.2,19.931991728750546,-16.268008271249457,-0.4493924936809242
TSLA,2023-07-18,2023-07-27,2023-08-18,295.0,295.0,short,0.07483506188033447,0.9251649381196655,19.7,19.925,1.635,40.224999999999994,39.625,74.25538543015679,-34.63038543015679,-0.8739529446096351
AAPL,2023-07-19,2023-07-28,2023-08-18,195.0,195.0,short,0.9740294003498704,0.0259705996501296,5.675000000000001,4.9,4.95,3.975,10.575000000000001,9.207249727301992,1.367750272698009,0.1293380872527668
AMZN,2023-07-19,2023-07-28,2023-08-18,135.0,135.0,short,0.9084696146426571,0.09153038535734292,6.925000000000001,5.925000000000001,4.3,6.8,12.850000000000001,8.598595581420758,4.251404418579243,0.3308485928855442
COIN,2023-07-19,2023-07-28,2023-08-18,110.0,110.0,short,0.8599036153592576,0.14009638464074237,12.475,12.275,3.5999999999999996,18.525,24.75,11.374533085075427,13.375466914924573,0.5404229056535181
F,2023-07-19,2023-07-28,2023-08-18,14.0,14.0,short,0.8836569526921509,0.11634304730784906,0.575,0.565,0.125,0.85,1.14,0.4185267188530284,0.7214732811469715,0.6328712992517295
GOOGL,2023-07-19,2023-07-28,2023-08-18,120.0,120.0,long,0.8448828905559816,0.15511710944401835,6.2,3.625,13.2,0.225,9.825,17.76763696278732,7.942636962787322,0.8084108867976919
RIVN,2023-07-19,2023-07-28,2023-08-18,25.0,25.0,short,0.08393743222682581,0.9160625677731742,2.4800000000000004,2.535,3.375,1.34,5.015000000000001,3.001275297270398,2.0137247027296024,0.40154031958715897
TSLA,2023-07-19,2023-07-28,2023-08-18,290.0,290.0,short,0.18882914198592826,0.8111708580140717,20.875,17.925,3.275,26.075,38.8,46.93296209859883,-8.132962098598831,-0.20961242522161938
AAPL,2023-07-20,2023-07-31,2023-08-18,195.0,195.0,short,0.9620926311346575,0.03790736886534252,4.65,5.8,5.25,3.725,10.45,11.605553650131458,-1.1555536501314592,-0.11057929666329754
AMD,2023-07-20,2023-07-31,2023-08-18,110.0,110.0,short,0.38619568512837127,0.6138043148716288,6.9,6.15,8.325,3.775,13.05,10.997490164814035,2.0525098351859654,0.157280447140687
AMZN,2023-07-20,2023-07-31,2023-08-18,130.0,130.0,short,0.7291552243504296,0.27084477564957044,6.6,6.0,7.5,3.575,12.6,12.473544229115756,0.12645577088424353,0.01003617229240028
COIN,2023-07-20,2023-07-31,2023-08-18,100.0,100.0,short,0.12431080836628725,0.8756891916337127,11.75,10.45,7.8,9.175,22.2,18.900368443873,3.299631556127,0.14863205207779281
F,2023-07-20,2023-07-31,2023-08-18,14.0,14.0,short,0.9209670882168235,0.07903291178317651,0.525,0.585,0.095,0.87,1.1099999999999999,0.3154479169944601,0.7945520830055397,0.7158126873923781
NFLX,2023-07-20,2023-07-31,2023-08-18,435.0,435.0,long,0.05321718714511629,0.9467828128548837,19.200000000000003,14.675,14.6,9.875,33.875,22.952677323784442,-10.922322676215558,-0.3224301897037803
RIVN,2023-07-20,2023-07-31,2023-08-18,25.0,25.0,short,0.675434774033507,0.32456522596649295,3.0999999999999996,2.16,3.825,1.085,5.26,5.241239051011423,0.018760948988576942,0.0035667203400336395
AAPL,2023-07-21,2023-08-01,2023-08-18,190.0,190.0,short,0.956484250419075,0.04351574958092497,6.324999999999999,3.95,8.100000000000001,2.1399999999999997,10.274999999999999,12.828135627629049,-2.55313562762905,-0.2484803530539222
AAPL,2023-07-21,2023-08-01,2023-08-18,190.0,190.0,short,0.956484250419075,0.04351574958092497,6.324999999999999,3.95,8.100000000000001,2.1399999999999997,10.274999999999999,12.828135627629049,-2.55313562762905,-0.2484803530539222
AAPL,2023-07-21,2023-08-01,2023-08-25,190.0,190.0,short,0.9566856296847807,0.04331437031521934,6.75,4.25,8.625,2.4850000000000003,11.0,13.725335855487028,-2.725335855487028,-0.24775780504427528
AAPL,2023-07-21,2023-08-01,2023-08-25,190.0,190.0,short,0.9566856296847807,0.04331437031521934,6.75,4.25,8.625,2.4850000000000003,11.0,13.725335855487028,-2.725335855487028,-0.24775780504427528
AMZN,2023-07-21,2023-08-01,2023-08-18,130.0,130.0,short,0.4359192312425359,0.564080768757464,6.275,5.8,6.475,4.375,12.075,10.569308242975858,1.5056917570241417,0.12469496952580884
AMZN,2023-07-21,2023-08-01,2023-08-18,130.0,130.0,short,0.4359192312425359,0.564080768757464,6.275,5.8,6.475,4.375,12.075,10.569308242975858,1.5056917570241417,0.12469496952580884
AMZN,2023-07-21,2023-08-01,2023-08-25,130.0,130.0,short,0.6770624917096155,0.3229375082903845,6.65,6.05,6.95,4.75,12.7,12.206638551511556,0.493361448488443,0.038847358148696304
AMZN,2023-07-21,2023-08-01,2023-08-25,130.0,130.0,short,0.6770624917096155,0.3229375082903845,6.65,6.05,6.95,4.75,12.7,12.206638551511556,0.493361448488443,0.038847358148696304
F,2023-07-21,2023-08-01,2023-08-18,14.0,14.0,short,0.8892782315748188,0.11072176842518122,0.46499999999999997,0.63,0.125,0.7,1.095,0.3964748353405368,0.6985251646594632,0.6379225248031628
GOOGL,2023-07-21,2023-08-01,2023-08-18,120.0,120.0,short,0.9860278043317562,0.013972195668243814,4.9,4.35,12.149999999999999,0.195,9.25,22.621548716537532,-13.371548716537532,-1.4455728342202738
GOOGL,2023-07-21,2023-08-01,2023-08-18,120.0,120.0,short,0.9860278043317562,0.013972195668243814,4.9,4.35,12.149999999999999,0.195,9.25,22.621548716537532,-13.371548716537532,-1.4455728342202738
GOOGL,2023-07-21,2023-08-01,2023-08-25,120.0,120.0,short,0.9328254870701457,0.06717451292985432,5.225,4.55,12.45,0.355,9.774999999999999,21.778254747841043,-12.003254747841044,-1.2279544499070123
GOOGL,2023-07-21,2023-08-01,2023-08-25,120.0,120.0,short,0.9328254870701457,0.06717451292985432,5.225,4.55,12.45,0.355,9.774999999999999,21.778254747841043,-12.003254747841044,-1.2279544499070123
INTC,2023-07-21,2023-08-01,2023-08-18,34.0,34.0,short,0.24936956991019463,0.7506304300898053,1.64,1.65,2.145,0.375,3.29,1.6343238707407715,1.6556761292592286,0.503245024090951
INTC,2023-07-21,2023-08-01,2023-08-18,34.0,34.0,short,0.24936956991019463,0.7506304300898053,1.64,1.65,2.145,0.375,3.29,1.6343238707407715,1.6556761292592286,0.503245024090951
INTC,2023-07-21,2023-08-01,2023-08-25,34.0,34.0,short,0.6885934749588064,0.3114065250411936,1.76,1.74,2.32,0.515,3.5,3.4995120000779343,0.0004879999220657183,0.0001394285491616338
INTC,2023-07-21,2023-08-01,2023-08-25,34.0,34.0,short,0.6885934749588064,0.3114065250411936,1.76,1.74,2.32,0.515,3.5,3.4995120000779343,0.0004879999220657183,0.0001394285491616338
MARA,2023-07-21,2023-08-01,2023-08-18,17.0,17.0,short,0.7917793906409006,0.20822060935909936,1.82,1.98,1.47,1.645,3.8,3.087520854613866,0.7124791453861339,0.18749451194371944
MARA,2023-07-21,2023-08-01,2023-08-18,17.0,17.0,short,0.7917793906409006,0.20822060935909936,1.82,1.98,1.47,1.645,3.8,3.087520854613866,0.7124791453861339,0.18749451194371944
MARA,2023-07-21,2023-08-01,2023-08-25,17.0,17.0,short,0.7295904076466869,0.2704095923533131,2.05,2.225,1.725,1.9249999999999998,4.275,3.6246592455829965,0.6503407544170039,0.15212649226128744
MARA,2023-07-21,2023-08-01,2023-08-25,17.0,17.0,short,0.7295904076466869,0.2704095923533131,2.05,2.225,1.725,1.9249999999999998,4.275,3.6246592455829965,0.6503407544170039,0.15212649226128744
PLTR,2023-07-21,2023-08-01,2023-08-18,16.0,16.0,short,0.8064733335136614,0.19352666648633865,1.745,1.255,4.35,0.335,3.0,6.1861944502275685,-3.1861944502275685,-1.0620648167425228
RIVN,2023-07-21,2023-08-01,2023-08-18,25.0,25.0,short,0.16617340781694012,0.8338265921830599,2.605,2.29,3.5,1.18,4.895,3.196058015264257,1.6989419847357428,0.3470770142463213
SOFI,2023-07-21,2023-08-01,2023-08-18,9.0,9.0,short,0.46007666290035165,0.5399233370996483,1.0950000000000002,0.625,1.51,0.12,1.7200000000000002,1.2695473046563845,0.45045269534361565,0.26189110194396253
TSLA,2023-07-21,2023-08-01,2023-08-25,260.0,260.0,short,0.010112728929727843,0.9898872710702722,15.524999999999999,14.2,12.675,10.45,29.724999999999998,21.89928929212723,7.825710707872769,0.26327033499992497
AAPL,2023-07-24,2023-08-02,2023-08-25,195.0,195.0,short,0.985969593661953,0.014030406338046975,4.324999999999999,6.05,4.225,6.0,10.375,10.137278262067095,0.23772173793290463,0.022912938595942615
META,2023-07-24,2023-08-02,2023-08-25,290.0,290.0,long,0.8542395219103319,0.14576047808966808,18.65,16.1,28.5,2.55,34.75,46.16511530696004,11.41511530696004,0.32849252681899394
PLTR,2023-07-24,2023-08-02,2023-08-25,16.5,16.5,short,0.1394129889533649,0.8605870110466352,1.505,1.62,3.25,0.755,3.125,2.1941687338712543,0.9308312661287457,0.2978660051611986
TSLA,2023-07-24,2023-08-02,2023-08-25,270.0,270.0,short,0.014518882299066555,0.9854811177009335,14.375,14.125,5.8,20.325,28.5,40.58127352608437,-12.081273526084367,-0.42390433424857427
AAPL,2023-07-25,2023-08-03,2023-08-25,195.0,195.0,short,0.9788494555363387,0.02115054446366127,4.824999999999999,5.425000000000001,3.7,6.75,10.25,7.963600698564172,2.2863993014358277,0.22306334648154416
NIO,2023-07-25,2023-08-03,2023-08-25,12.0,12.0,short,0.4864943586176875,0.5135056413823125,0.98,1.02,3.6500000000000004,0.135,2.0,3.759814512782174,-1.759814512782174,-0.879907256391087
PLTR,2023-07-25,2023-08-03,2023-08-25,16.5,16.5,short,0.1872792858334659,0.8127207141665341,1.645,1.49,3.05,0.725,3.135,2.328322190773977,0.8066778092260227,0.2573134957658765
SOFI,2023-07-25,2023-08-03,2023-08-25,9.5,9.5,short,0.07641577239199683,0.9235842276080032,0.8200000000000001,0.955,0.965,0.365,1.775,0.7861852049013957,0.9888147950986043,0.5570787578020306
AMD,2023-07-26,2023-08-04,2023-08-25,110.0,110.0,short,0.8413374113249381,0.1586625886750619,6.725,6.35,8.524999999999999,2.395,13.075,14.727289389431215,-1.6522893894312158,-0.12637012538670866
COIN,2023-07-26,2023-08-04,2023-08-25,100.0,100.0,short,0.5394077379070127,0.4605922620929873,9.925,10.0,2.45,15.025,19.925,16.441978917158476,3.4830210828415247,0.17480657881262357
F,2023-07-26,2023-08-04,2023-08-25,13.5,13.5,long,0.9110589803216448,0.08894101967835522,0.685,0.45,0.14500000000000002,0.735,1.135,0.38376873455182836,-0.7512312654481716,-0.6618777669146887
MARA,2023-07-26,2023-08-04,2023-08-25,17.0,17.0,short,0.312471244481744,0.687528755518256,1.93,2.16,1.0550000000000002,2.21,4.09,3.5756849260946537,0.5143150739053461,0.125749406822823
META,2023-07-26,2023-08-04,2023-08-25,300.0,300.0,long,0.6648981169270892,0.3351018830729108,17.75,18.0,16.675,5.4,35.75,25.92447730533116,-9.825522694668841,-0.2748397956550725
MSFT,2023-07-26,2023-08-04,2023-08-25,340.0,340.0,short,0.8801037083406446,0.11989629165935545,8.774999999999999,10.05,3.325,15.3,18.825,9.71398751732346,9.11101248267654,0.48398472683540716
PLTR,2023-07-26,2023-08-04,2023-08-25,16.5,16.5,short,0.13517106199836354,0.8648289380016365,1.52,1.5150000000000001,2.5949999999999998,0.865,3.035,2.199006930522822,0.835993069477178,0.2754507642428922
AAPL,2023-07-27,2023-08-07,2023-08-25,195.0,195.0,short,0.9911687304650417,0.008831269534958275,4.55,5.6,0.215,16.275,10.149999999999999,0.7358884243033541,9.414111575696644,0.9274986774085365
AMZN,2023-07-27,2023-08-07,2023-08-25,128.0,128.0,short,0.34211061431028356,0.6578893856897164,6.3,5.5,15.05,0.39,11.8,10.194192085946483,1.6058079140535177,0.13608541644521335
INTC,2023-07-27,2023-08-07,2023-08-25,35.0,35.0,short,0.2704197838247178,0.7295802161752822,1.615,1.9899999999999998,1.2,0.885,3.6049999999999995,1.8940405470469084,1.7109594529530912,0.47460733785106557
MARA,2023-07-27,2023-08-07,2023-08-25,16.0,16.0,short,0.3491544387143198,0.6508455612856803,1.8250000000000002,1.885,0.965,1.9049999999999998,3.71,3.125201873436664,0.584798126563336,0.15762752737556227
MSFT,2023-07-27,2023-08-07,2023-08-25,330.0,330.0,short,0.9566964656927794,0.04330353430722056,10.075,8.475,7.325,6.775,18.549999999999997,13.54485226311506,5.005147736884938,0.2698192850072743
PLTR,2023-07-27,2023-08-07,2023-08-25,16.0,16.0,short,0.1554989629393191,0.8445010370606809,1.6,1.3900000000000001,2.69,0.73,2.99,2.107793218077211,0.8822067819227892,0.295052435425682
RIVN,2023-07-27,2023-08-07,2023-08-25,26.0,26.0,short,0.26176220450841453,0.7382377954915855,2.565,2.4000000000000004,1.47,3.1500000000000004,4.965,5.555601013994008,-0.5906010139940081,-0.11895287290916579
AAPL,2023-07-28,2023-08-08,2023-08-25,195.0,195.0,short,0.932698952778441,0.06730104722155905,5.525,4.35,0.20500000000000002,15.225,9.875,2.667835873107507,7.2071641268924935,0.7298394052549361
AAPL,2023-07-28,2023-08-08,2023-08-25,195.0,195.0,short,0.932698952778441,0.06730104722155905,5.525,4.35,0.20500000000000002,15.225,9.875,2.667835873107507,7.2071641268924935,0.7298394052549361
AAPL,2023-07-28,2023-08-08,2023-09-01,195.0,195.0,short,0.8578253861777335,0.14217461382226648,6.074999999999999,4.7,0.355,15.25,10.774999999999999,5.5107586170859095,5.264241382914089,0.48856068518924267
AAPL,2023-07-28,2023-08-08,2023-09-01,195.0,195.0,short,0.8578253861777335,0.14217461382226648,6.074999999999999,4.7,0.355,15.25,10.774999999999999,5.5107586170859095,5.264241382914089,0.48856068518924267
AMD,2023-07-28,2023-08-08,2023-09-01,113.0,113.0,short,0.11661697919284159,0.8833830208071585,7.275,6.825,5.65,4.875,14.100000000000001,10.173945029278656,3.9260549707213457,0.27844361494477626
AMZN,2023-07-28,2023-08-08,2023-09-01,132.0,132.0,short,0.7921306082965043,0.20786939170349572,6.55,5.775,10.05,1.47,12.325,15.632028158144758,-3.3070281581447585,-0.26831871465677554
MSFT,2023-07-28,2023-08-08,2023-08-25,340.0,340.0,short,0.5889711858672095,0.41102881413279047,8.025,9.325,2.27,15.825,17.35,14.992773199912998,2.3572268000870036,0.13586321614334312
NFLX,2023-07-28,2023-08-08,2023-08-25,425.0,425.0,long,0.1077305827198028,0.8922694172801972,15.575,13.225,21.125,6.475,28.799999999999997,16.789741491687852,-12.010258508312145,-0.4170228648719495
NFLX,2023-07-28,2023-08-08,2023-08-25,425.0,425.0,long,0.1077305827198028,0.8922694172801972,15.575,13.225,21.125,6.475,28.799999999999997,16.789741491687852,-12.010258508312145,-0.4170228648719495
NFLX,2023-07-28,2023-08-08,2023-09-01,425.0,425.0,long,0.07053652202474188,0.9294634779752581,17.725,14.875,23.675,8.5,32.6,20.385969759036666,-12.214030240963336,-0.3746635043240287
NFLX,2023-07-28,2023-08-08,2023-09-01,425.0,425.0,long,0.07053652202474188,0.9294634779752581,17.725,14.875,23.675,8.5,32.6,20.385969759036666,-12.214030240963336,-0.3746635043240287
RIVN,2023-07-28,2023-08-08,2023-09-01,27.0,27.0,short,0.38958148570669443,0.6104185142933056,2.775,2.6799999999999997,1.545,3.5999999999999996,5.455,5.656111082923506,-0.20111108292350632,-0.03686729292823214
AAPL,2023-07-31,2023-08-09,2023-09-01,195.0,195.0,short,0.9870400165180622,0.012959983481937831,6.35,4.45,0.255,17.05,10.8,0.9643612364874959,9.835638763512504,0.9107072929178244
AMZN,2023-07-31,2023-08-09,2023-09-01,134.0,134.0,short,0.5905592692746723,0.4094407307253277,6.3,6.1,6.9,2.47,12.399999999999999,10.076152510978103,2.3238474890218956,0.18740705556628193
AMZN,2023-08-01,2023-08-10,2023-09-01,132.0,132.0,short,0.8704712877236411,0.12952871227635887,6.4,6.05,8.600000000000001,1.565,12.45,14.979864656408632,-2.5298646564086322,-0.2032019804344283
F,2023-08-01,2023-08-10,2023-09-01,13.5,13.5,short,0.22813343415303994,0.7718665658469601,0.41000000000000003,0.45499999999999996,0.055,1.37,0.865,2.0368025364804,-1.1718025364804,-1.3546850132721386
META,2023-08-01,2023-08-10,2023-09-01,325.0,325.0,short,0.3538037599801108,0.6461962400198892,11.825,12.375,3.55,21.799999999999997,24.2,30.11848916409771,-5.918489164097711,-0.24456566793792192
MSFT,2023-08-01,2023-08-10,2023-09-01,335.0,335.0,short,0.7114474361083989,0.2885525638916011,10.575,8.2,3.45,15.0,18.775,14.267938738835173,4.507061261164825,0.24005652522848603
SOFI,2023-08-01,2023-08-10,2023-09-01,10.5,10.5,long,0.29060942748002366,0.7093905725199763,0.755,0.835,0.10500000000000001,1.835,1.5899999999999999,2.5430078417347035,0.9530078417347037,0.5993760010910086
TSLA,2023-08-01,2023-08-10,2023-09-01,260.0,260.0,short,0.22120364706831405,0.7787963529316859,14.475000000000001,11.975000000000001,5.0,18.825,26.450000000000003,34.40341545424479,-7.953415454244784,-0.3006962364553793
AAPL,2023-08-02,2023-08-11,2023-09-01,195.0,195.0,short,0.5620880113643126,0.43791198863568737,4.725,6.3,0.125,17.475,11.024999999999999,13.55583833911304,-2.530838339113041,-0.2295544978787339
AMZN,2023-08-02,2023-08-11,2023-09-01,128.0,128.0,short,0.8681370815481235,0.13186291845187648,6.9,5.9,11.55,0.74,12.8,18.812476457664353,-6.012476457664352,-0.4697247232550275
COIN,2023-08-02,2023-08-11,2023-09-01,90.0,90.0,short,0.6082722514532047,0.39172774854679526,9.875,9.175,2.615,11.4,19.05,12.340609962844708,6.709390037155293,0.35219895208164265
META,2023-08-02,2023-08-11,2023-09-01,315.0,315.0,short,0.7157750959540904,0.2842249040459096,12.875,11.524999999999999,4.625,17.325,24.4,16.699000311627287,7.700999688372711,0.3156147413267505
SOFI,2023-08-02,2023-08-11,2023-09-01,10.0,10.0,long,0.21309226604812107,0.786907733951879,0.835,0.7,0.125,1.4449999999999998,1.535,2.542424235400043,1.007424235400043,0.6563024334853701
AAPL,2023-08-03,2023-08-14,2023-09-01,190.0,190.0,short,0.693752160618001,0.30624783938199895,6.824999999999999,4.65,0.315,10.7,11.475,8.453846621442334,3.021153378557665,0.26328134017931726
AMD,2023-08-03,2023-08-14,2023-09-01,113.0,113.0,short,0.8346290539688316,0.16537094603116842,6.15,5.25,4.125,4.975,11.4,8.168337447486257,3.2316625525137432,0.2834791712731354
AMZN,2023-08-03,2023-08-14,2023-09-01,129.0,129.0,short,0.898121886041218,0.10187811395878199,6.65,5.85,12.375,0.515,12.5,21.00357250767199,-8.50357250767199,-0.6802858006137592
BABA,2023-08-03,2023-08-14,2023-09-01,98.0,98.0,short,0.901149462116321,0.09885053788367903,5.15,5.025,1.8900000000000001,6.025,10.175,4.570970096190959,5.6040299038090415,0.5507646097109623
